	MUMSA GA PSO GA-DE BAS
r_1	50	50	50	50	47.2345017
r_2	5	5	5	5	8.8473992
r_3	7.031047	6.97009	7.03102	5.905343	25.0474709
r_4	48.134183	48.1993	48.1342	50	50.0000000
r_p	21.35335585	21.21912036	21.35328187	18.819312	50.0000000
¦È_p	0.651729369	0.638006037	0.65172382	0	5.7107187
¦È_0	0.0428247	0.0508453	0.0428286	0.463633	0.8225945
x_0	12.197494	12.2377	12.1975	14.373772	16.5531171
y_0	-15.998203	-15.8332	-15.9981	-12.444295	-48.1473786
Error	2.58035	2.58286	2.58036	2.349649	0.78636797
